SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.4369250985545335;27.748873851023216
117122;GreyMatter;0.7077276238696314;20.248456731316587
117122;Hippocampus;0.38337359194508885;52.78257288158659
117122;Thalamus;0.7144438670612955;70.37044834303673
117122;WhiteMatter;0.8132640657098722;19.026297590440446
117122-PP;Amygdala;0.4369250985545335;27.748873851023216
117122-PP;GreyMatter;0.7077276238696314;20.248456731316587
117122-PP;Hippocampus;0.38337359194508885;52.78257288158659
117122-PP;Thalamus;0.7144438670612955;70.37044834303673
117122-PP;WhiteMatter;0.8132640657098722;19.026297590440446
118528;Amygdala;0.36732054322052166;25.099800796022265
118528;GreyMatter;0.7052199766662903;20.92844953645635
118528;Hippocampus;0.36307977362898514;45.0111097397076
118528;Thalamus;0.693830727396329;72.01388754955533
118528;WhiteMatter;0.8210530863841922;24.939927826679853
118528-PP;Amygdala;0.36732054322052166;25.099800796022265
118528-PP;GreyMatter;0.7052199766662903;20.92844953645635
118528-PP;Hippocampus;0.36307977362898514;45.0111097397076
118528-PP;Thalamus;0.693830727396329;72.01388754955533
118528-PP;WhiteMatter;0.8210530863841922;24.939927826679853
118730;Amygdala;0.45381113232486414;28.30194339616981
118730;GreyMatter;0.7149123671059803;20.322401432901575
118730;Hippocampus;0.337959291567539;70.95068710026705
118730;Thalamus;0.713534592297244;69.18814927427962
118730;WhiteMatter;0.8084108204358722;20.46948949045872
118730-PP;Amygdala;0.45381113232486414;28.30194339616981
118730-PP;GreyMatter;0.7149123671059803;20.322401432901575
118730-PP;Hippocampus;0.337959291567539;70.95068710026705
118730-PP;Thalamus;0.713534592297244;69.18814927427962
118730-PP;WhiteMatter;0.8084108204358722;20.46948949045872
118932;Amygdala;0.42677824267782427;38.379682124790975
118932;GreyMatter;0.7207131912522635;19.6468827043885
118932;Hippocampus;0.34705298502734777;58.94913061275798
118932;Thalamus;0.7152487961476726;68.11754546370561
118932;WhiteMatter;0.8296262901294406;22.293496809607955
118932-PP;Amygdala;0.42677824267782427;38.379682124790975
118932-PP;GreyMatter;0.7207131912522635;19.6468827043885
118932-PP;Hippocampus;0.34705298502734777;58.94913061275798
118932-PP;Thalamus;0.7152487961476726;68.11754546370561
118932-PP;WhiteMatter;0.8296262901294406;22.293496809607955
120111;Amygdala;0.4252690314866481;33.77869150810907
120111;GreyMatter;0.7031011790472284;19.05255888325765
120111;Hippocampus;0.354838028912103;48.55924216871593
