SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.4343039489429597;72.2841614740048
117122;GreyMatter;0.7065769490104005;20.248456731316587
117122;Hippocampus;0.3878550440744368;57.3149195236284
117122;Thalamus;0.7235716257245377;64.95382975621992
117122;WhiteMatter;0.815897958711638;19.026297590440446
117122-PP;Amygdala;0.4343039489429597;72.2841614740048
117122-PP;GreyMatter;0.7065769490104005;20.248456731316587
117122-PP;Hippocampus;0.3878550440744368;57.3149195236284
117122-PP;Thalamus;0.7235716257245377;64.95382975621992
117122-PP;WhiteMatter;0.815897958711638;19.026297590440446
118528;Amygdala;0.36082474226804123;76.50490180374065
118528;GreyMatter;0.7043153379596744;20.85665361461421
118528;Hippocampus;0.37564592226465965;72.18032973047436
118528;Thalamus;0.693145720072487;56.92099788303083
118528;WhiteMatter;0.8232903985287762;24.939927826679853
118528-PP;Amygdala;0.36082474226804123;76.50490180374065
118528-PP;GreyMatter;0.7043153379596744;20.85665361461421
118528-PP;Hippocampus;0.37564592226465965;72.18032973047436
118528-PP;Thalamus;0.693145720072487;56.92099788303083
118528-PP;WhiteMatter;0.8232903985287762;24.939927826679853
118730;Amygdala;0.44640551011622903;79.7370679169983
118730;GreyMatter;0.7139874766407822;20.322401432901575
118730;Hippocampus;0.34850294104639334;66.18912297349165
118730;Thalamus;0.7140350877192982;60.63827174318213
118730;WhiteMatter;0.8110842262711284;20.322401432901575
118730-PP;Amygdala;0.44640551011622903;79.7370679169983
118730-PP;GreyMatter;0.7139874766407822;20.322401432901575
118730-PP;Hippocampus;0.34850294104639334;66.18912297349165
118730-PP;Thalamus;0.7140350877192982;60.63827174318213
118730-PP;WhiteMatter;0.8110842262711284;20.322401432901575
118932;Amygdala;0.41899280575539566;51.59457335805772
118932;GreyMatter;0.7209199960398053;19.6468827043885
118932;Hippocampus;0.3538137415082982;74.21590126111789
118932;Thalamus;0.7128987517337032;49.92995093127971
118932;WhiteMatter;0.8304093671807186;22.293496809607955
118932-PP;Amygdala;0.41899280575539566;51.59457335805772
118932-PP;GreyMatter;0.7209199960398053;19.6468827043885
118932-PP;Hippocampus;0.3538137415082982;74.21590126111789
118932-PP;Thalamus;0.7128987517337032;49.92995093127971
118932-PP;WhiteMatter;0.8304093671807186;22.293496809607955
120111;Amygdala;0.42099041113884145;71.84705978674423
120111;GreyMatter;0.7020240018021228;19.05255888325765
