SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.4269849162937179;70.27090436304346
117122;GreyMatter;0.7068273636831973;20.248456731316587
117122;Hippocampus;0.40050561524624434;38.40572873934304
117122;Thalamus;0.7043255613713094;71.17583859709698
117122;WhiteMatter;0.8005400937190184;18.439088914585774
117122-PP;Amygdala;0.4269849162937179;70.27090436304346
117122-PP;GreyMatter;0.7068273636831973;20.248456731316587
117122-PP;Hippocampus;0.40050561524624434;38.40572873934304
117122-PP;Thalamus;0.7043255613713094;71.17583859709698
117122-PP;WhiteMatter;0.8005400937190184;18.439088914585774
