SUBJECT;LABEL;DICE;HDRFDST
122620;Thalamus;0.11443123938879457;71.11258679024411
122620;WhiteMatter;0.7798616109103795;29.631064780058107
122620-PP;Amygdala;0.0759323852964851;91.28526715741155
122620-PP;GreyMatter;0.6883874363161864;22.40535650240808
122620-PP;Hippocampus;0.08449763714814054;85.8894638474359
122620-PP;Thalamus;0.11443123938879457;71.11258679024411
122620-PP;WhiteMatter;0.7798616109103795;29.631064780058107
123117;Amygdala;0.024311490978157643;86.02906485601247
123117;GreyMatter;0.668760098992125;22.338307903688676
123117;Hippocampus;0.05616409188767182;87.32124598286491
123117;Thalamus;0.08085602105535661;72.3671196055225
123117;WhiteMatter;0.80744069063508;22.22611077089287
123117-PP;Amygdala;0.024311490978157643;86.02906485601247
123117-PP;GreyMatter;0.668760098992125;22.338307903688676
123117-PP;Hippocampus;0.05616409188767182;87.32124598286491
123117-PP;Thalamus;0.08085602105535661;72.3671196055225
123117-PP;WhiteMatter;0.80744069063508;22.22611077089287
123925;Amygdala;0.047688160895708064;87.5728268357257
123925;GreyMatter;0.6656616635967938;20.248456731316587
123925;Hippocampus;0.10170564222651182;88.12491134747314
123925;Thalamus;0.049293990279409394;71.0
123925;WhiteMatter;0.7980823392247501;23.600847442411894
123925-PP;Amygdala;0.047688160895708064;87.5728268357257
123925-PP;GreyMatter;0.6656616635967938;20.248456731316587
123925-PP;Hippocampus;0.10170564222651182;88.12491134747314
123925-PP;Thalamus;0.049293990279409394;71.0
123925-PP;WhiteMatter;0.7980823392247501;23.600847442411894
124422;Amygdala;0.06048222313036371;90.75791976461338
124422;GreyMatter;0.6615544541918081;21.213203435596427
124422;Hippocampus;0.10176974870304278;77.5306391048081
124422;Thalamus;0.07107601184600197;70.31358332498779
124422;WhiteMatter;0.7535117714525703;26.570660511172846
124422-PP;Amygdala;0.06048222313036371;90.75791976461338
124422-PP;GreyMatter;0.6615544541918081;21.213203435596427
124422-PP;Hippocampus;0.10176974870304278;77.5306391048081
124422-PP;Thalamus;0.07107601184600197;70.31358332498779
124422-PP;WhiteMatter;0.7535117714525703;26.570660511172846
