SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.0005003752814610958;97.88258272031854
117122;GreyMatter;0.6873165866643707;20.248456731316587
117122;Hippocampus;0.016607754025697134;85.68547134724766
117122;Thalamus;0.028590337524818002;71.25307010929424
117122;WhiteMatter;0.7895179854850897;19.026297590440446
117122-PP;Amygdala;0.0005003752814610958;97.88258272031854
117122-PP;GreyMatter;0.6873165866643707;20.248456731316587
117122-PP;Hippocampus;0.016607754025697134;85.68547134724766
117122-PP;Thalamus;0.028590337524818002;71.25307010929424
117122-PP;WhiteMatter;0.7895179854850897;19.026297590440446
