SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.055874473784921545;97.02576977277738
117122;GreyMatter;0.6747954911615875;20.83266665599966
117122;Hippocampus;0.0546260287600615;88.89319434017432
117122;Thalamus;0.05887159987325095;71.47726911403373
117122;WhiteMatter;0.7729674383426269;19.026297590440446
117122-PP;Amygdala;0.055874473784921545;97.02576977277738
117122-PP;GreyMatter;0.6747954911615875;20.83266665599966
117122-PP;Hippocampus;0.0546260287600615;88.89319434017432
117122-PP;Thalamus;0.05887159987325095;71.47726911403373
117122-PP;WhiteMatter;0.7729674383426269;19.026297590440446
