SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.001394700139470014;99.08077512817509
117122;GreyMatter;0.6664481154710491;20.322401432901575
117122;Hippocampus;0.01827113677497199;91.21951545584969
117122;Thalamus;0.09562976910117926;71.26008700527947
117122;WhiteMatter;0.8002871387129123;19.026297590440446
117122-PP;Amygdala;0.001394700139470014;99.08077512817509
117122-PP;GreyMatter;0.6664481154710491;20.322401432901575
117122-PP;Hippocampus;0.01827113677497199;91.21951545584969
117122-PP;Thalamus;0.09562976910117926;71.26008700527947
117122-PP;WhiteMatter;0.8002871387129123;19.026297590440446
118528;Amygdala;0.0009205983889528193;95.61380653441218
118528;GreyMatter;0.6629204301647419;21.18962010041709
118528;Hippocampus;0.026367738296672306;90.0499861188218
118528;Thalamus;0.12597285067873304;71.05631569396206
118528;WhiteMatter;0.8118512740366789;24.351591323771842
118528-PP;Amygdala;0.0009205983889528193;95.61380653441218
118528-PP;GreyMatter;0.6629204301647419;21.18962010041709
118528-PP;Hippocampus;0.026367738296672306;90.0499861188218
118528-PP;Thalamus;0.12597285067873304;71.05631569396206
118528-PP;WhiteMatter;0.8118512740366789;24.351591323771842
