SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.02613065326633166;99.34284070832683
117122;GreyMatter;0.6736587440107612;20.322401432901575
117122;Hippocampus;0.0175160563850196;89.6493167849036
117122;Thalamus;0.08622174381054898;71.36525765384722
117122;WhiteMatter;0.7886864670930167;19.026297590440446
117122-PP;Amygdala;0.02613065326633166;99.34284070832683
117122-PP;GreyMatter;0.6736587440107612;20.322401432901575
117122-PP;Hippocampus;0.0175160563850196;89.6493167849036
117122-PP;Thalamus;0.08622174381054898;71.36525765384722
117122-PP;WhiteMatter;0.7886864670930167;19.026297590440446
118528;Amygdala;0.029321513808387316;97.78036612735708
118528;GreyMatter;0.6719956691281583;21.18962010041709
118528;Hippocampus;0.02243502051983584;86.53900854527974
118528;Thalamus;0.11948757582144781;71.72168430816443
118528;WhiteMatter;0.8008953462200333;24.939927826679853
118528-PP;Amygdala;0.029321513808387316;97.78036612735708
118528-PP;GreyMatter;0.6719956691281583;21.18962010041709
118528-PP;Hippocampus;0.02243502051983584;86.53900854527974
118528-PP;Thalamus;0.11948757582144781;71.72168430816443
118528-PP;WhiteMatter;0.8008953462200333;24.939927826679853
