SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.43347928595486696;20.904544960366874
117122;GreyMatter;0.7034503351796831;20.248456731316587
117122;Hippocampus;0.4019037805745688;39.42080668885405
117122;Thalamus;0.7155602737560138;70.37044834303673
117122;WhiteMatter;0.8054278812236783;19.026297590440446
117122-PP;Amygdala;0.43347928595486696;20.904544960366874
117122-PP;GreyMatter;0.7034503351796831;20.248456731316587
117122-PP;Hippocampus;0.4019037805745688;39.42080668885405
117122-PP;Thalamus;0.7155602737560138;70.37044834303673
117122-PP;WhiteMatter;0.8054278812236783;19.026297590440446
