SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.410958904109589;66.85057965343307
117122;GreyMatter;0.7062130996621432;20.248456731316587
117122;Hippocampus;0.3903102625298329;40.47221268969612
117122;Thalamus;0.6978032851771225;71.40728254176881
117122;WhiteMatter;0.8045094597646574;17.72004514666935
117122-PP;Amygdala;0.410958904109589;66.85057965343307
117122-PP;GreyMatter;0.7062130996621432;20.248456731316587
117122-PP;Hippocampus;0.3903102625298329;40.47221268969612
117122-PP;Thalamus;0.6978032851771225;71.40728254176881
117122-PP;WhiteMatter;0.8045094597646574;17.72004514666935
