SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.4294161738985592;20.904544960366874
117122;GreyMatter;0.7068786472038917;20.248456731316587
117122;Hippocampus;0.40872056808272084;79.60527620704548
117122;Thalamus;0.722576145082539;71.40728254176881
117122;WhiteMatter;0.7979560134231422;18.439088914585774
117122-PP;Amygdala;0.4294161738985592;20.904544960366874
117122-PP;GreyMatter;0.7068786472038917;20.248456731316587
117122-PP;Hippocampus;0.40872056808272084;79.60527620704548
117122-PP;Thalamus;0.722576145082539;71.40728254176881
117122-PP;WhiteMatter;0.7979560134231422;18.439088914585774
118528;Amygdala;0.3602125332083138;22.561028345356956
118528;GreyMatter;0.7048346411772273;21.18962010041709
118528;Hippocampus;0.36277771814961896;79.5361553005927
118528;Thalamus;0.6730005613188915;71.45628033979938
118528;WhiteMatter;0.8007679368425774;23.853720883753127
118528-PP;Amygdala;0.3602125332083138;22.561028345356956
118528-PP;GreyMatter;0.7048346411772273;21.18962010041709
118528-PP;Hippocampus;0.36277771814961896;79.5361553005927
118528-PP;Thalamus;0.6730005613188915;71.45628033979938
118528-PP;WhiteMatter;0.8007679368425774;23.853720883753127
118730;Amygdala;0.44328937160589604;22.02271554554524
118730;GreyMatter;0.7144198276399295;20.639767440550294
118730;Hippocampus;0.3522461422123496;78.02563681252464
118730;Thalamus;0.6721477304521878;68.53466276272175
118730;WhiteMatter;0.7907862021662714;18.466185312619388
118730-PP;Amygdala;0.44328937160589604;22.02271554554524
118730-PP;GreyMatter;0.7144198276399295;20.639767440550294
118730-PP;Hippocampus;0.3522461422123496;78.02563681252464
118730-PP;Thalamus;0.6721477304521878;68.53466276272175
118730-PP;WhiteMatter;0.7907862021662714;18.466185312619388
118932;Amygdala;0.42175255283780577;21.61018278497431
118932;GreyMatter;0.7150554204997677;20.074859899884732
118932;Hippocampus;0.36885917030567683;80.36168241145776
118932;Thalamus;0.6810673443456162;69.26037828369117
118932;WhiteMatter;0.810049866561759;19.235384061671343
118932-PP;Amygdala;0.42175255283780577;21.61018278497431
118932-PP;GreyMatter;0.7150554204997677;20.074859899884732
118932-PP;Hippocampus;0.36885917030567683;80.36168241145776
118932-PP;Thalamus;0.6810673443456162;69.26037828369117
118932-PP;WhiteMatter;0.810049866561759;19.235384061671343
120111;Amygdala;0.4219305243309885;20.46948949045872
120111;GreyMatter;0.699140267299945;18.867962264113206
120111;Hippocampus;0.35903162408433087;68.66585760041157
120111;Thalamus;0.6563690574788802;74.08778576796583
120111;WhiteMatter;0.8283189775494819;22.737634001804146
120111-PP;Amygdala;0.4219305243309885;20.46948949045872
120111-PP;GreyMatter;0.699140267299945;18.867962264113206
120111-PP;Hippocampus;0.35903162408433087;68.66585760041157
120111-PP;Thalamus;0.6563690574788802;74.08778576796583
120111-PP;WhiteMatter;0.8283189775494819;22.737634001804146
122317;Amygdala;0.4819680361476027;21.93171219946131
122317;GreyMatter;0.7174684861500068;21.283796653792763
122317;Hippocampus;0.3689740581410507;79.14543574963751
122317;Thalamus;0.7077279278002221;71.76350047203663
122317;WhiteMatter;0.8206468547987908;18.275666882497067
122317-PP;Amygdala;0.4819680361476027;21.93171219946131
122317-PP;GreyMatter;0.7174684861500068;21.283796653792763
