SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.0;97.3909646733207
117122;GreyMatter;0.6751463686405709;20.322401432901575
117122;Hippocampus;0.01840293417412007;87.32124598286491
117122;Thalamus;0.05203673804293163;71.17583859709698
117122;WhiteMatter;0.8000876905302183;19.026297590440446
117122-PP;Amygdala;0.0;97.3909646733207
117122-PP;GreyMatter;0.6751463686405709;20.322401432901575
117122-PP;Hippocampus;0.01840293417412007;87.32124598286491
117122-PP;Thalamus;0.05203673804293163;71.17583859709698
117122-PP;WhiteMatter;0.8000876905302183;19.026297590440446
118528;Amygdala;0.0;95.29952780575567
118528;GreyMatter;0.6740210026858467;21.18962010041709
118528;Hippocampus;0.011401140114011402;85.61541917201598
118528;Thalamus;0.05890069189022351;71.02816342831905
118528;WhiteMatter;0.8046649945421641;24.939927826679853
118528-PP;Amygdala;0.0;95.29952780575567
118528-PP;GreyMatter;0.6740210026858467;21.18962010041709
118528-PP;Hippocampus;0.011401140114011402;85.61541917201598
118528-PP;Thalamus;0.05890069189022351;71.02816342831905
118528-PP;WhiteMatter;0.8046649945421641;24.939927826679853
